"Subject" "space" "frame" "device" "jerk" "magnitude" "statistic" "axis" "avg_value"
22 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.602457991412617
22 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.576391814080349
22 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.780252702647975
22 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.574333164853583
22 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.673896212809346
22 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.594929652065732
22 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.508172778206231
22 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.687320961149533
22 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.528958812567601
22 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.51558097336324
22 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.665516999699377
22 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.830191956697819
22 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.835597218255452
22 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.728166770031153
22 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.699600086233645
22 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.639575654479751
22 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.79139974588785
22 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.643363339819315
22 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.714977903442368
22 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.782046079563863
22 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.690679448900312
22 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.609772829890966
22 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.589823140414673
22 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0791031130417757
22 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.0152572466619626
22 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.0072287329753271
22 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.584963756862305
22 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.560470117123364
22 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.760468444299065
22 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.504099198287601
22 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.595953853592586
22 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.274767690046106
22 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0168273604077383
22 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.108670376782866
22 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.546089975548692
22 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.491188426241526
22 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.65508967878972
22 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.794681311214953
22 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.82649344800623
22 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.109257561827445
22 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0384616223750156
22 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0582144293519003
22 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.708898710199377
22 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.859924419844237
22 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.742272774987539
22 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.637666108456075
22 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.67637856158162
22 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.00800630644716511
22 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0949661116922118
22 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0812406584647975
22 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.695919202960436
22 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.784052281090343
22 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.654458016208723
22 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.504099198287601
22 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.595953853592586
22 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.609390874922118
22 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.0315098683115265
22 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.23588786398215
22 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.95850446411215
22 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.957323093436449
22 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.939081026109034
23 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.542663319457527
23 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.583832309145968
23 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.617521836605645
23 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.628231338392742
23 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.578870810235484
23 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.635054351475538
23 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.636977610060753
23 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.627540367652688
23 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.529029284118011
23 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.657048917971505
23 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.599080886430645
23 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.548483208943548
23 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.49021281618414
23 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.633839114436559
23 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.554471679592177
23 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.474767543716048
23 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.584111049810215
23 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.593735302105376
23 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.534657191683602
23 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.632288527203763
23 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.685136501518817
23 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.497783811010484
23 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.617685416736559
23 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.779197054064516
23 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.50785054741371
23 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.644131036807258
23 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.58640067170914
23 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.55872531418629
23 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0778588215843817
23 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.0200470964972984
23 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.000717680881887096
23 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.608183751830914
23 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.61898123051828
23 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.603048769571532
23 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.532754757205108
23 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.56557562579215
23 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.273493254730108
23 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.019589258786828
23 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.109093982385242
23 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.622594039757258
23 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.532078546615699
23 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.450557203409946
23 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.623412641977151
23 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.573942888021613
23 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0966990737225806
23 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0432722741798387
23 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0621959093526344
23 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.728692138333333
23 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.546043593651882
23 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.740518145887097
23 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.544207964433387
23 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.541949073660753
23 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.0220890418013172
23 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0825972963754032
23 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.074694942324328
23 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.755738625241935
23 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.500338191139785
23 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.609683451821774
23 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.532754757205108
23 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.56557562579215
23 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.662324737580645
23 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.0146209197354839
23 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.0518662466372043
23 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.964393040295699
23 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.960318907096774
23 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.934236146612903
24 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.696845583388451
24 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.682447145993307
24 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.752245372493438
24 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.703641614506562
24 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.719655747391076
24 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.751378154304462
24 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.688280461860892
24 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.751628687821522
24 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.650121872273806
24 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.705928425819685
24 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.707613779580052
24 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.611509042586877
24 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.65585899482231
24 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.664356691751496
24 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.594676790059055
24 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.655360521446194
24 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.795019165380577
24 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.796157264514436
24 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.754131617480315
24 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.782076276167979
24 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.722607377748032
24 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.753710479580053
24 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.70948857687664
24 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.794063529133858
24 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.771969808976378
24 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.735749934304462
24 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.713667423769029
24 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.689391189346457
24 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0784735003467192
24 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00396900308574016
24 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.00700960558805774
24 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.74030054488189
24 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.685979796261942
24 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.736374232574803
24 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.620032665162467
24 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.650862147810236
24 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.276767046391076
24 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0176822460103885
24 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.107914503687664
24 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.675459176298425
24 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.582490655185302
24 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.636497458900262
24 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.791646550787402
24 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.788997850813648
24 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0998294248142257
24 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0390749421383202
24 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0552987683401575
24 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.764490030609974
24 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.792718702440945
24 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.796816516614173
24 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.682447212750656
24 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.742983126606299
24 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.0212578096847769
24 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0782440202677165
24 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0841740375981627
24 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.776199049939633
24 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.763365457296588
24 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.708251676335958
24 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.620032665162467
24 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.650862147810236
24 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.69498126808399
24 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.0729509702152231
24 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.0623227714146982
24 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.975329699658793
24 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.96089816664042
24 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.955724566194226
25 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.779190075892421
25 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.783547229755501
25 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.804144642836186
25 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.740570312249389
25 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.849504849486553
25 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.807712525721271
25 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.721707668572127
25 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.870541516210269
25 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.69501971
25 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.695367928718826
25 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.748416509682152
25 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.600027697242054
25 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.738509947579462
25 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.705223686579951
25 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.529064652290954
25 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.630224637674572
25 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.875970674743276
25 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.877714953691932
25 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.754236109755501
25 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.697213120366748
25 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.672197763601467
25 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.81313379207824
25 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.746832213594132
25 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.690398481943765
25 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.723584437530562
25 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.771208929095355
25 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.783445354474328
25 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.780451867848411
25 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0817657442063814
25 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00638633884442543
25 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.010346171499489
25 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.79682335007335
25 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.722502919364303
25 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.860669382640587
25 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.583377749713936
25 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.659015505611247
25 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.275301467772127
25 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0193221769314914
25 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.10962903098044
25 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.716264537547677
25 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.531421035602689
25 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.64709556105868
25 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.849630706259169
25 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.872776184449878
25 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.108263884562298
25 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.0389884753435208
25 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0555782223647433
25 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.768682473178484
25 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.902628080757946
25 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.831848667286064
25 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.625733064258924
25 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.68515279467066
25 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.00298151164792176
25 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.083900354157824
25 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0993606079900489
25 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.683131970775061
25 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.752261013276284
25 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.74741022
25 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.583377749713936
25 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.659015505611247
25 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.672386622127139
25 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.0471601427530562
25 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.239226040930391
25 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.950017091344743
25 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.901088770963325
25 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.880682330706602
26 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.679278323637755
26 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.678025758312755
26 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.699413168295663
26 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.696726473912755
26 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.76956529125
26 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.694314518927551
26 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.6803580612
26 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.78604912494898
26 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.6317569828625
26 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.673917799546684
26 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.65109030186199
26 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.610425833240306
26 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.724046087155612
26 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.61349959767602
26 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.600274809826275
26 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.718490475765306
26 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.823865297193878
26 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.823991408418367
26 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.770504884821429
26 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.782624320831633
26 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.703109561068878
26 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.799353075357143
26 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.689404846813776
26 "f" "Body" "Gyro" "NA" "NA" "std" "X" -0.78740310059949
26 "f" "Body" "Gyro" "NA" "NA" "std" "Y" -0.803635337372449
26 "f" "Body" "Gyro" "NA" "NA" "std" "Z" -0.735942384438775
26 "t" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.694917859209184
26 "t" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.677426336392347
26 "t" "Body" "Acc" "Jerk" "NA" "mean" "X" 0.0808743261341837
26 "t" "Body" "Acc" "Jerk" "NA" "mean" "Y" 0.00767709978181122
26 "t" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.00724891943768878
26 "t" "Body" "Acc" "Jerk" "NA" "std" "X" -0.682815652993112
26 "t" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.678386582086227
26 "t" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.778349460841837
26 "t" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.600932264175765
26 "t" "Body" "Acc" "NA" "Mag" "std" "NA" -0.620355788665816
26 "t" "Body" "Acc" "NA" "NA" "mean" "X" 0.2730365808625
26 "t" "Body" "Acc" "NA" "NA" "mean" "Y" -0.0161687277463495
26 "t" "Body" "Acc" "NA" "NA" "mean" "Z" -0.107637894928571
26 "t" "Body" "Acc" "NA" "NA" "std" "X" -0.623101031168367
26 "t" "Body" "Acc" "NA" "NA" "std" "Y" -0.585967142418112
26 "t" "Body" "Acc" "NA" "NA" "std" "Z" -0.70498062744898
26 "t" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.798325916709184
26 "t" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.818279112908163
26 "t" "Body" "Gyro" "Jerk" "NA" "mean" "X" -0.0988125627461224
26 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Y" -0.040476400288852
26 "t" "Body" "Gyro" "Jerk" "NA" "mean" "Z" -0.0558282743354031
26 "t" "Body" "Gyro" "Jerk" "NA" "std" "X" -0.732321370690816
26 "t" "Body" "Gyro" "Jerk" "NA" "std" "Y" -0.836112175331633
26 "t" "Body" "Gyro" "Jerk" "NA" "std" "Z" -0.773101524821429
26 "t" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.694597662936224
26 "t" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.751833690215051
26 "t" "Body" "Gyro" "NA" "NA" "mean" "X" -0.020659932105102
26 "t" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.0827415060904082
26 "t" "Body" "Gyro" "NA" "NA" "mean" "Z" 0.0917853294044643
26 "t" "Body" "Gyro" "NA" "NA" "std" "X" -0.766673970339286
26 "t" "Body" "Gyro" "NA" "NA" "std" "Y" -0.800675471045918
26 "t" "Body" "Gyro" "NA" "NA" "std" "Z" -0.703347205619898
26 "t" "Gravity" "Acc" "NA" "Mag" "mean" "NA" -0.600932264175765
26 "t" "Gravity" "Acc" "NA" "Mag" "std" "NA" -0.620355788665816
26 "t" "Gravity" "Acc" "NA" "NA" "mean" "X" 0.615123534668367
26 "t" "Gravity" "Acc" "NA" "NA" "mean" "Y" 0.10870478277551
26 "t" "Gravity" "Acc" "NA" "NA" "mean" "Z" 0.234107010472449
26 "t" "Gravity" "Acc" "NA" "NA" "std" "X" -0.96781789994898
26 "t" "Gravity" "Acc" "NA" "NA" "std" "Y" -0.959713562227041
26 "t" "Gravity" "Acc" "NA" "NA" "std" "Z" -0.955643363545918
27 "f" "Body" "Acc" "Jerk" "Mag" "mean" "NA" -0.688572791044947
27 "f" "Body" "Acc" "Jerk" "Mag" "std" "NA" -0.707531366315426
27 "f" "Body" "Acc" "Jerk" "NA" "mean" "X" -0.714554678365692
27 "f" "Body" "Acc" "Jerk" "NA" "mean" "Y" -0.694509658473138
27 "f" "Body" "Acc" "Jerk" "NA" "mean" "Z" -0.76857445225266
27 "f" "Body" "Acc" "Jerk" "NA" "std" "X" -0.712857956529255
27 "f" "Body" "Acc" "Jerk" "NA" "std" "Y" -0.675744794384308
27 "f" "Body" "Acc" "Jerk" "NA" "std" "Z" -0.797303408218085
27 "f" "Body" "Acc" "NA" "Mag" "mean" "NA" -0.667185803946808
27 "f" "Body" "Acc" "NA" "Mag" "std" "NA" -0.734883056953989
27 "f" "Body" "Acc" "NA" "NA" "mean" "X" -0.681454795855319
27 "f" "Body" "Acc" "NA" "NA" "mean" "Y" -0.641267840429521
27 "f" "Body" "Acc" "NA" "NA" "mean" "Z" -0.715482857547872
27 "f" "Body" "Acc" "NA" "NA" "std" "X" -0.654659392263298
27 "f" "Body" "Acc" "NA" "NA" "std" "Y" -0.649506674776596
27 "f" "Body" "Acc" "NA" "NA" "std" "Z" -0.692130765962766
27 "f" "Body" "Gyro" "Jerk" "Mag" "mean" "NA" -0.837585999827128
27 "f" "Body" "Gyro" "Jerk" "Mag" "std" "NA" -0.848260021656915
27 "f" "Body" "Gyro" "NA" "Mag" "mean" "NA" -0.785953610106383
27 "f" "Body" "Gyro" "NA" "Mag" "std" "NA" -0.777810418832447
27 "f" "Body" "Gyro" "NA" "NA" "mean" "X" -0.768505711292553
27 "f" "Body" "Gyro" "NA" "NA" "mean" "Y" -0.795433953608777
27 "f" "Body" "Gyro" "NA" "NA" "mean" "Z" -0.702788513114362
